deception,story_length,question_order,sample_id,story,question,choices,answer,question_old,answer_old
True,1,4,47,"Mila saw a cat. Mila, Jackson, Emily, Ella and Ethan entered the playroom. The strawberry is in the blue_treasure_chest. Mila made no movements and stayed in the playroom for 1 minute. Mila exited the playroom. Jackson made no movements and stayed in the playroom for 1 minute. Jackson exited the playroom. Emily moved the strawberry to the blue_drawer. Emily exited the playroom. Ella made no movements and stayed in the playroom for 1 minute. Ella exited the playroom. Ethan moved the strawberry to the blue_treasure_chest. Ethan exited the playroom. Mila, Jackson, Emily, Ella and Ethan entered the waiting_room. Emily privately told Mila that the strawberry is in the blue_drawer now.",Where does Emily think Jackson thinks Mila thinks Ella thinks the strawberry is?,"A. green_bathtub, B. red_bottle, C. blue_suitcase, D. blue_bucket, E. red_crate, F. blue_treasure_chest, G. blue_drawer, H. blue_box, I. blue_basket, J. red_container, K. green_basket, L. red_bucket, M. green_bottle, N. green_treasure_chest, O. red_treasure_chest",blue_treasure_chest,Where does Emily think Jackson thinks Mila thinks Ella thinks the strawberry is?,blue_treasure_chest
True,1,4,78,"Jack, Olivia, Mason, Gracie and Amelia entered the back_yard. The cucumber is in the green_bathtub. Jack moved the cucumber to the green_basket. Jack exited the back_yard. Olivia made no movements and stayed in the back_yard for 1 minute. Olivia exited the back_yard. Mason moved the cucumber to the green_treasure_chest. Mason exited the back_yard. Olivia saw a cat. Gracie moved the cucumber to the red_pantry. Gracie exited the back_yard. Amelia made no movements and stayed in the back_yard for 1 minute. Olivia lost his watch. Amelia exited the back_yard. Jack, Olivia, Mason, Gracie and Amelia entered the waiting_room. Gracie publicly claimed that cucumber is in the red_drawer now. Amelia privately told Jack that the cucumber is in the red_pantry now.",Where does Amelia think Mason thinks Jack thinks Gracie thinks the cucumber is?,"A. blue_basket, B. blue_container, C. blue_bucket, D. green_suitcase, E. green_crate, F. red_drawer, G. green_bathtub, H. green_basket, I. red_pantry, J. green_treasure_chest, K. red_box, L. red_container, M. blue_suitcase, N. blue_pantry, O. red_treasure_chest",green_basket,Where does Amelia think Mason thinks Jack thinks Gracie thinks the cucumber is?,green_basket
False,2,4,56,"Ethan, Ava, Gracie, Mila and Elizabeth entered the sunroom. The corn is in the red_suitcase. Ethan made no movements and stayed in the sunroom for 1 minute. Ethan exited the sunroom. Ava moved the corn to the red_bottle. Ava exited the sunroom. Gracie made no movements and stayed in the sunroom for 1 minute. Gracie exited the sunroom. Ethan dislikes the sweet_potato. Mila made no movements and stayed in the sunroom for 1 minute. Mila exited the sunroom. Elizabeth moved the corn to the red_suitcase. Mila saw a cat. Elizabeth exited the sunroom. Ethan, Ava, Gracie, Mila and Elizabeth entered the waiting_room. Gracie, Ava and Elizabeth entered the sunroom. The corn is in the red_suitcase. Gracie moved the corn to the green_suitcase. Gracie exited the sunroom. Ava made no movements and stayed in the sunroom for 1 minute. Ava exited the sunroom. Elizabeth moved the corn to the green_treasure_chest. Elizabeth exited the sunroom. Gracie, Ava and Elizabeth entered the waiting_room.",Where does Ethan think Ava thinks Mila thinks Gracie thinks the corn is?,"A. green_suitcase, B. red_suitcase, C. red_bottle, D. green_treasure_chest, E. blue_basket, F. blue_drawer, G. green_basket, H. blue_treasure_chest, I. red_pantry, J. blue_bucket, K. blue_crate, L. blue_box, M. green_drawer, N. red_crate, O. red_drawer",red_suitcase,Where does Ethan think Ava thinks Mila thinks Gracie thinks the corn is?,red_suitcase
True,1,4,40,"Chloe saw a dog. Jackson, Ethan, Isabella, James and Chloe entered the back_yard. The potato is in the green_pantry. Jackson moved the potato to the blue_bathtub. Jackson exited the back_yard. Ethan moved the potato to the blue_pantry. Ethan exited the back_yard. Isabella made no movements and stayed in the back_yard for 1 minute. Isabella exited the back_yard. James made no movements and stayed in the back_yard for 1 minute. James exited the back_yard. Chloe made no movements and stayed in the back_yard for 1 minute. Chloe exited the back_yard. Jackson, Ethan, Isabella, James and Chloe entered the waiting_room. James publicly claimed that potato is in the green_pantry now. Chloe privately told Jackson that the potato is in the blue_pantry now.",Where does Ethan think Chloe thinks Isabella thinks James thinks the potato is?,"A. green_drawer, B. red_treasure_chest, C. blue_basket, D. green_basket, E. red_box, F. blue_suitcase, G. green_pantry, H. blue_pantry, I. red_envelope, J. blue_bathtub, K. red_bucket, L. blue_box, M. red_pantry, N. blue_drawer, O. red_bottle",blue_pantry,Where does Ethan think Chloe thinks Isabella thinks James thinks the potato is?,blue_pantry
True,1,4,76,"Alexander, Noah, Evelyn, Jayden and Ava entered the hall. The potato is in the blue_crate. Alexander moved the potato to the green_drawer. Alexander exited the hall. Noah made no movements and stayed in the hall for 1 minute. Noah exited the hall. Evelyn made no movements and stayed in the hall for 1 minute. Alexander lost his phone. Evelyn exited the hall. Jayden moved the potato to the blue_basket. Jayden exited the hall. Ava moved the potato to the blue_crate. Ava exited the hall. Noah lost his watch. Alexander, Noah, Evelyn, Jayden and Ava entered the waiting_room. Jayden publicly claimed that potato is in the green_drawer now. Ava privately told Alexander that the potato is in the blue_crate now.",Where does Noah think Alexander thinks Ava thinks Jayden thinks the potato is?,"A. green_bottle, B. red_bottle, C. blue_pantry, D. green_box, E. red_bucket, F. blue_crate, G. blue_bucket, H. green_drawer, I. blue_basket, J. green_bathtub, K. red_suitcase, L. red_pantry, M. red_crate, N. blue_container, O. green_cupboard",green_drawer,Where does Noah think Alexander thinks Ava thinks Jayden thinks the potato is?,green_drawer
False,2,4,69,"Lily lost his phone. Jack, Nathan, Emily, Lily and Noah entered the patio. The pear is in the red_bucket. Jack made no movements and stayed in the patio for 1 minute. Jack exited the patio. Nathan moved the pear to the red_treasure_chest. Nathan exited the patio. Emily made no movements and stayed in the patio for 1 minute. Emily exited the patio. Lily moved the pear to the red_container. Lily exited the patio. Noah made no movements and stayed in the patio for 1 minute. Noah exited the patio. Jack, Nathan, Emily, Lily and Noah entered the waiting_room. Jack, Noah and Nathan entered the laundry. The cucumber is in the blue_bathtub. Jack made no movements and stayed in the laundry for 1 minute. Jack exited the laundry. Noah made no movements and stayed in the laundry for 1 minute. Noah exited the laundry. Nathan moved the cucumber to the red_bottle. Nathan exited the laundry. Jack, Noah and Nathan entered the waiting_room.",Where does Jack think Nathan thinks Lily thinks Emily thinks the pear is?,"A. blue_bathtub, B. green_bottle, C. red_box, D. green_treasure_chest, E. red_bottle, F. green_drawer, G. red_drawer, H. red_suitcase, I. green_bathtub, J. blue_basket, K. red_bucket, L. green_pantry, M. red_envelope, N. red_container, O. red_treasure_chest",red_bucket,Where does Jack think Nathan thinks Lily thinks Emily thinks the pear is?,red_bucket
True,1,4,82,"Emma, Benjamin, Lily, Ethan and Evelyn entered the lounge. The corn is in the red_crate. Emma moved the corn to the green_box. Evelyn likes the blue_drawer. Emma exited the lounge. Benjamin saw a monkey. Benjamin moved the corn to the red_drawer. Benjamin exited the lounge. Lily moved the corn to the red_pantry. Lily exited the lounge. Ethan made no movements and stayed in the lounge for 1 minute. Emma lost his watch. Ethan exited the lounge. Evelyn made no movements and stayed in the lounge for 1 minute. Evelyn exited the lounge. Emma, Benjamin, Lily, Ethan and Evelyn entered the waiting_room. Lily publicly claimed that corn is in the green_box now. Emma dislikes the potato. Evelyn privately told Lily that the corn is in the red_drawer now.",Where does Evelyn think Ethan thinks Benjamin thinks Emma thinks the corn is?,"A. red_pantry, B. red_crate, C. red_drawer, D. blue_treasure_chest, E. green_box, F. green_pantry, G. red_treasure_chest, H. red_box, I. green_bathtub, J. blue_bucket, K. blue_bathtub, L. green_crate, M. blue_drawer, N. blue_box, O. red_bottle",green_box,Where does Evelyn think Ethan thinks Benjamin thinks Emma thinks the corn is?,green_box
True,1,4,49,"Mila, Lily, Ethan, James and Isla entered the kitchen. The apple is in the blue_crate. Mila made no movements and stayed in the kitchen for 1 minute. Mila exited the kitchen. Lily moved the apple to the blue_bathtub. Lily exited the kitchen. Ethan moved the apple to the green_suitcase. Ethan exited the kitchen. James made no movements and stayed in the kitchen for 1 minute. James exited the kitchen. Isla made no movements and stayed in the kitchen for 1 minute. Isla exited the kitchen. Mila lost his phone. Mila, Lily, Ethan, James and Isla entered the waiting_room. Ethan privately told Mila that the apple is in the blue_bathtub now.",Where does James think Ethan thinks Lily thinks Mila thinks the apple is?,"A. red_box, B. blue_box, C. green_bottle, D. green_cupboard, E. blue_basket, F. blue_crate, G. green_crate, H. green_suitcase, I. blue_container, J. blue_bathtub, K. green_drawer, L. red_pantry, M. red_drawer, N. red_bucket, O. blue_treasure_chest",blue_crate,Where does James think Ethan thinks Lily thinks Mila thinks the apple is?,blue_crate
False,2,4,51,"Isabella, Nathan, Amelia, Mila and Ava entered the playroom. The sweet_potato is in the blue_bathtub. Isabella moved the sweet_potato to the red_crate. Isabella exited the playroom. Nathan moved the sweet_potato to the green_box. Nathan exited the playroom. Amelia moved the sweet_potato to the green_bottle. Amelia exited the playroom. Mila made no movements and stayed in the playroom for 1 minute. Mila exited the playroom. Isabella lost his gloves. Ava made no movements and stayed in the playroom for 1 minute. Mila lost his phone. Ava exited the playroom. Isabella, Nathan, Amelia, Mila and Ava entered the waiting_room. Mila, Nathan and Amelia entered the porch. The celery is in the green_drawer. Mila moved the celery to the red_drawer. Mila exited the porch. Nathan made no movements and stayed in the porch for 1 minute. Nathan exited the porch. Amelia made no movements and stayed in the porch for 1 minute. Amelia exited the porch. Ava likes the red_drawer. Mila, Nathan and Amelia entered the waiting_room.",Where does Nathan think Mila thinks Isabella thinks Amelia thinks the sweet_potato is?,"A. green_crate, B. blue_basket, C. red_suitcase, D. blue_crate, E. red_bucket, F. green_cupboard, G. blue_bathtub, H. red_crate, I. green_box, J. green_bottle, K. green_drawer, L. red_treasure_chest, M. red_container, N. red_envelope, O. red_drawer",red_crate,Where does Nathan think Mila thinks Isabella thinks Amelia thinks the sweet_potato is?,red_crate
True,1,4,85,"William likes the red_drawer. Jackson, Charlotte, Nathan, Ella and William entered the playroom. The beans is in the red_bucket. Jackson made no movements and stayed in the playroom for 1 minute. Jackson exited the playroom. Charlotte moved the beans to the green_cupboard. Charlotte exited the playroom. Nathan made no movements and stayed in the playroom for 1 minute. Nathan exited the playroom. Ella moved the beans to the red_bottle. Ella exited the playroom. William moved the beans to the red_bucket. William exited the playroom. Jackson, Charlotte, Nathan, Ella and William entered the waiting_room. Nathan privately told Jackson that the beans is in the red_drawer now.",Where does Ella think Charlotte thinks Jackson thinks William thinks the beans is?,"A. green_drawer, B. blue_pantry, C. red_pantry, D. blue_bucket, E. blue_basket, F. red_container, G. blue_crate, H. blue_bathtub, I. blue_box, J. blue_container, K. red_bucket, L. red_drawer, M. red_box, N. red_bottle, O. green_cupboard",red_bucket,Where does Ella think Charlotte thinks Jackson thinks William thinks the beans is?,red_bucket
True,1,4,71,"Alexander, Mason, Emily, Avery and William entered the hall. Avery dislikes the apple. The pumpkin is in the blue_basket. Alexander made no movements and stayed in the hall for 1 minute. Alexander exited the hall. Mason moved the pumpkin to the blue_container. Mason exited the hall. Emily moved the pumpkin to the green_crate. Emily exited the hall. Avery moved the pumpkin to the blue_crate. William saw a cat. Avery exited the hall. William made no movements and stayed in the hall for 1 minute. William exited the hall. Alexander, Mason, Emily, Avery and William entered the waiting_room. Avery publicly claimed that pumpkin is in the blue_container now. William privately told Alexander that the pumpkin is in the blue_crate now.",Where does William think Emily thinks Avery thinks Alexander thinks the pumpkin is?,"A. red_treasure_chest, B. red_drawer, C. blue_suitcase, D. blue_bucket, E. red_pantry, F. blue_basket, G. blue_container, H. blue_crate, I. green_crate, J. blue_drawer, K. red_suitcase, L. green_basket, M. green_bottle, N. red_crate, O. green_suitcase",blue_basket,Where does William think Emily thinks Avery thinks Alexander thinks the pumpkin is?,blue_basket
